winery,wine,year,rating,num_reviews,country,region,price,type,body,acidity
Marques de Grinon,Emeritvs (Emeritus),2011,-0.6512694404301334,-0.158278544632025,Espana,Dominio de Valdepusa,-0.35819031896441905,Red,-0.39845430408041677,0.0
Remelluri,Rioja Blanco,2014,-0.6512694404301334,-0.16201753424668489,Espana,Rioja,-0.08491967584955455,Rioja White,-2.194196138717502,0.0
De Moya,Sofia,2018,-0.6512694404301334,-0.16575652386134476,Espana,Valencia,-0.9996029228038369,Red,-0.39845430408041677,0.0
Campillo,Finca Cuesta Clara Raro Reserva,2011,-0.6512694404301334,-0.1694955134760046,Espana,Rioja,-0.667553311169926,Rioja Red,-0.39845430408041677,0.0
Tomas Postigo,Fermentado En Barrica Blanco,2017,-0.6512694404301334,-0.1732345030906645,Espana,Castilla y Leon,-0.8222348072726795,Verdejo,-2.194196138717502,0.0
Martinet,Clos Martinet,2006,-0.6512694404301334,-0.17697349270532436,Espana,Priorato,0.9411342482987103,Priorat Red,-0.39845430408041677,0.0
Mas Doix,Doix,2012,-0.6512694404301334,-0.1807124823199842,Espana,Priorato,0.36365666284843057,Priorat Red,-0.39845430408041677,0.0
Abadia Retuerta,Pago Valdebellon,2010,-0.6512694404301334,-0.1807124823199842,Espana,Sardon de Duero,-0.19319672312148198,Cabernet Sauvignon,-0.39845430408041677,0.0
Clos d'Agon,Tinto,2014,-0.6512694404301334,-0.1844514719346441,Espana,Cataluna,-0.5747444135082739,Red,-0.39845430408041677,0.0
Martinet,Clos Martinet,2013,-0.6512694404301334,-0.18819046154930397,Espana,Priorato,1.0360055659083989,Priorat Red,-0.39845430408041677,0.0
Garmon,Ribera del Duero,2018,-0.6512694404301334,-0.19192945116396382,Espana,Ribera del Duero,-0.6366170119493754,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Valduero,Ribera Del Duero Gran Reserva,2010,-0.6512694404301334,-0.1956684407786237,Espana,Ribera del Duero,-0.03232796717461842,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mauro,Godello Blanco,2017,-0.6512694404301334,-0.19940743039328357,Espana,Bierzo,-0.6159928124690082,Unknown,-0.7576026710078342,0.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2014,-0.6512694404301334,-0.2068854096226033,Espana,Ribera del Duero,0.5748484655273899,Ribera Del Duero Red,1.3972875305566685,0.0
Pago de Vallegarcia,Hipperia Red Blend,2016,-0.6512694404301334,-0.2068854096226033,Espana,Castilla,-0.5827608917503923,Red,-0.39845430408041677,0.0
Clos d'Agon,Tinto,2015,-0.6512694404301334,-0.2068854096226033,Espana,Cataluna,-0.15359826011917707,Red,-0.39845430408041677,0.0
Martinet,Clos Martinet,2012,-0.6512694404301334,-0.2293193473105625,Espana,Priorato,1.0916909045053902,Priorat Red,-0.39845430408041677,0.0
Jean Leon,Vinya La Scala Gran Reserva Cabernet Sauvignon,2013,-0.6512694404301334,-0.23305833692522238,Espana,Penedes,-0.46337373631429146,Cabernet Sauvignon,-0.39845430408041677,0.0
Bodegas Ateca,Atteca Armas Garnacha Old Vines,2017,-0.6512694404301334,-0.23679732653988225,Espana,Calatayud,-0.6489915316375956,Grenache,1.3972875305566685,0.0
Enate,Syrah (Shiraz),2016,-0.6512694404301334,-0.2405363161545421,Espana,Somontano,-0.8428590067530466,Syrah,-0.39845430408041677,0.0
Bodega Campo Eliseo,Campo Eliseo,2009,-0.6512694404301334,-0.2405363161545421,Espana,Toro,-0.32725401974386836,Toro Red,1.3972875305566685,0.0
Contino,Rioja Graciano,2016,-0.6512694404301334,-0.24427530576920198,Espana,Rioja,0.00788922181209754,Rioja Red,-0.39845430408041677,0.0
Do Ferreiro (Bodegas Gerardo Mendez),Cepas Vellas Rias Baixas Albarino,2019,-0.6512694404301334,-0.25175328499852173,Espana,Rias Baixas,-0.62733612218321,Albarino,-2.194196138717502,0.0
Vinyes Domenech,Teixar,2012,-0.6512694404301334,-0.2554922746131816,Espana,Montsant,-0.4561552664961629,Montsant Red,-1.1167510379352508,0.0
Oxer Wines,Suzzane Rioja,2016,-0.6512694404301334,-0.2667092434571612,Espana,Rioja,-0.558451295918784,Rioja Red,-1.1167510379352508,0.0
Agusti Torello Mata,Cava Kripta Gran Reserva Brut Nature,2006,-0.6512694404301334,-0.3153161084477395,Espana,Cava,0.4748210980476094,Cava,-0.7576026710078342,0.0
La Rioja Alta,Rioja Gran Reserva 904,1989,-0.6512694404301334,-0.31905509806239934,Espana,Rioja,1.7661022275133955,Rioja Red,-0.39845430408041677,0.0
Mas d'en Gil,Clos Fonta Priorat,2007,-0.6512694404301334,-0.3227940876770592,Espana,Priorato,1.2504972405042172,Priorat Red,-1.1167510379352508,0.0
Allende,Calvario Rioja,2004,-0.6512694404301334,-0.3340110565210388,Espana,Rioja,0.5286502586913676,Rioja Red,-0.7576026710078342,0.0
Palmeri Sicilia,Palmeri Navalta Garnacha,2016,-1.4850374603214518,-0.33027206690637895,Espana,Campo de Borja,-0.7314883295590642,Grenache,1.3972875305566685,0.0
Remelluri,Rioja Blanco,2015,-0.6512694404301334,-0.3489670149796783,Espana,Rioja,-0.1542169861035881,Rioja White,-2.194196138717502,0.0
Pradorey,Elite,2018,-0.6512694404301334,-0.35270600459433815,Espana,Ribera del Duero,-0.6898961939403231,Ribera Del Duero Red,1.3972875305566685,0.0
Ukan Winery,Tinto,2018,-0.6512694404301334,-0.35270600459433815,Espana,Rioja Alavesa,-0.5046221352750258,Rioja Red,-0.39845430408041677,0.0
Tinto Pesquera,Reserva,2002,-0.6512694404301334,-0.35644499420899806,Espana,Ribera del Duero,0.013045271682189323,Ribera Del Duero Red,1.3972875305566685,0.0
Tinto Pesquera,Gran Reserva,1995,-0.6512694404301334,-0.36392297343831775,Espana,Ribera del Duero,1.6846366395659456,Ribera Del Duero Red,1.3972875305566685,0.0
Mas Que Vinos,La Plazuela,2015,-0.6512694404301334,-0.36766196305297766,Espana,Castilla,-0.41903170743150214,Red,-0.39845430408041677,0.0
Arzuaga,Gran Reserva Ribera del Duero,2014,-0.6512694404301334,-0.3714009526676375,Espana,Ribera del Duero,-0.03727777504990643,Ribera Del Duero Red,1.3972875305566685,0.0
Beronia,III a.C,2011,-0.6512694404301334,-0.3714009526676375,Espana,Rioja,-0.3755146465279275,Rioja Red,-0.39845430408041677,0.0
Valquejigoso,V2 Tinto,2007,-0.6512694404301334,-0.3714009526676375,Espana,Madrid,-0.3264772092704404,Red,-0.39845430408041677,0.0
Bodega Contador (Benjamin Romeo),La Vina de Andres Romeo Rioja,2011,-0.6512694404301334,-0.37513994228229736,Espana,Rioja,0.6833317547941211,Rioja Red,-0.39845430408041677,0.0
Telmo Rodriguez,Matallana,2014,-0.6512694404301334,-0.37887893189695726,Espana,Ribera del Duero,-0.4613113163662547,Ribera Del Duero Red,1.3972875305566685,0.0
Pujanza,Rioja Norte,2010,-0.6512694404301334,-0.37887893189695726,Espana,Rioja,0.21928726648586064,Rioja Red,-0.39845430408041677,0.0
Bodegas Roda,Roda I Reserva Rioja,2000,-0.6512694404301334,-0.3826179215116171,Espana,Rioja,0.42552926128953195,Rioja Red,-0.39845430408041677,0.0
Sei Solo,Tinto,2016,-0.6512694404301334,-0.3826179215116171,Espana,Ribera del Duero,-0.23856996197828972,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Mas Alta,Artigas,2019,-0.6512694404301334,-0.38635691112627696,Espana,Priorato,-0.9067940251421848,Priorat Red,-0.39845430408041677,0.0
Jaro,Chafandin,2017,-0.6512694404301334,-0.38635691112627696,Espana,Ribera del Duero,-0.7853114051018857,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas 6o Elemento - Vino Sexto Elemento,Tinto,2018,-0.6512694404301334,-0.38635691112627696,Espana,Valencia,-0.9171061248823683,Red,-0.39845430408041677,0.0
De Moya,Julia,2018,-0.6512694404301334,-0.39009590074093686,Espana,Valencia,-0.9573233138690841,Monastrell,1.3972875305566685,0.0
Martinet,Clos Martinet,2003,-0.6512694404301334,-0.39009590074093686,Espana,Priorato,1.3639303376462364,Priorat Red,-0.39845430408041677,0.0
Lustau,Jerez-Xeres-Sherry 30 Year Old Oloroso VORS,N.V.,-0.6512694404301334,-0.39009590074093686,Espana,Jerez-Xeres-Sherry,-0.523183914807356,Sherry,-0.39845430408041677,0.0
Gomez Cruzado,Pancrudo,2019,-0.6512694404301334,-0.3938348903555967,Espana,Rioja,-0.6077431326768613,Rioja Red,-0.39845430408041677,0.0
Pittacum,Aurea,2012,-0.6512694404301334,-0.39757387997025656,Espana,Bierzo,-0.7397380093512109,Mencia,-2.194196138717502,0.0
Bodega Sommos,Coleccion Syrah,2017,-0.6512694404301334,-0.39757387997025656,Espana,Somontano,-0.7935671699949691,Syrah,-0.39845430408041677,0.0
Celler de Capcanes,Flor de Primavera Peraj Ha'abib,2018,-0.6512694404301334,-0.39757387997025656,Espana,Montsant,-0.7603622088315781,Montsant Red,-0.39845430408041677,0.0
Losada,Altos de Losada El Cepon,2017,-0.6512694404301334,-0.40131286958491647,Espana,Bierzo,-0.5871189331964942,Mencia,-2.194196138717502,0.0
Remelluri,Rioja Blanco,2013,-0.6512694404301334,-0.4050518591995763,Espana,Rioja,-0.017272301553950337,Rioja White,-2.194196138717502,0.0
Arinzano,Gran Vino Blanco,2014,-0.6512694404301334,-0.4050518591995763,Espana,Arinzano,0.9980570388645236,Chardonnay,-0.39845430408041677,0.0
Pago del Vostal,Crianza Vendimia Seleccionada,2018,-0.6512694404301334,-0.40879084881423616,Espana,Ribera del Duero,-0.936699114388717,Ribera Del Duero Red,1.3972875305566685,0.0
Vizcarra,Ribera del Duero Torralvo,2015,-0.6512694404301334,-0.4162688280435559,Espana,Ribera del Duero,-0.48296672582064015,Ribera Del Duero Red,1.3972875305566685,0.0
Telmo Rodriguez,Matallana,2016,-0.6512694404301334,-0.4162688280435559,Espana,Ribera del Duero,-0.5077157651970807,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Valduero,Finca Azaya Premium,2015,-0.6512694404301334,-0.4162688280435559,Espana,Castilla y Leon,-0.8440964587218687,Ribera Del Duero Red,1.3972875305566685,0.0
Espectacle del Montsant,Tinto,2015,-0.6512694404301334,-0.42000781765821577,Espana,Montsant,1.4225030641704792,Montsant Red,-0.39845430408041677,0.0
Neo,Ribera del Duero Tinto,2005,-0.6512694404301334,-0.42374680727287567,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Martinet,Clos Martinet,2018,-0.6512694404301334,-0.4274857968875355,Espana,Priorato,-0.14163622442056417,Priorat Red,-0.39845430408041677,0.0
Habla,No. 20,2016,-0.6512694404301334,-0.43122478650219537,Espana,Extremadura,-0.8335781169868813,Red,-0.39845430408041677,0.0
Remelluri,Rioja Blanco,2011,-0.6512694404301334,-0.43496377611685527,Espana,Rioja,0.2790974449789254,Rioja White,-2.194196138717502,0.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2015,-0.6512694404301334,-0.4387027657315151,Espana,Rioja,0.6802381248720659,Rioja White,-2.194196138717502,0.0
Martinet,Els Escurcons,2015,-0.6512694404301334,-0.4387027657315151,Espana,Priorato,0.42449805131551366,Priorat Red,-0.39845430408041677,0.0
Mas d'en Gil,Clos Fonta Priorat,2015,-0.6512694404301334,-0.4387027657315151,Espana,Priorato,-0.21588334254988586,Priorat Red,-0.39845430408041677,0.0
Rodriguez de Vera,Tinto,2015,-0.6512694404301334,-0.4387027657315151,Espana,Almansa,-1.0761187028759989,Red,-0.39845430408041677,0.0
Callejuela,La Casilla Amontillado,N.V.,-0.6512694404301334,-0.4387027657315151,Espana,Jerez-Xeres-Sherry,-0.4210941273795387,Sherry,-0.39845430408041677,0.0
El Maestro Sierra,Palo Cortado,N.V.,-0.6512694404301334,-0.4499197345754947,Espana,Jerez Palo Cortado,0.4337789410816789,Sherry,-0.39845430408041677,0.0
Torre de Ona,Martelo Reserva,2015,-0.6512694404301334,-0.4499197345754947,Espana,Rioja,-0.8443027007166723,Rioja Red,-0.39845430408041677,0.0
Cims de Porrera,Classic,2010,-0.6512694404301334,-0.4536587241901546,Espana,Priorato,-0.4357373090105994,Priorat Red,-0.39845430408041677,0.0
Bodegas Naluar & Acediano,Acediano,2018,-0.6512694404301334,-0.4461807449608349,Espana,Ribera del Duero,-0.6056807127288246,Ribera Del Duero Red,1.3972875305566685,0.0
Ostatu,Gloria Rioja,2010,-0.6512694404301334,-0.4573977138048145,Espana,Rioja Alavesa,-0.20309633887205814,Rioja Red,-0.39845430408041677,0.0
Paco & Lola,Vintage Albarino,2013,-0.6512694404301334,-0.4573977138048145,Espana,Rias Baixas,-0.832546907012863,Albarino,-2.194196138717502,0.0
Valdespino,Cardenal Palo Cortado VORS,N.V.,-0.6512694404301334,-0.4611367034194743,Espana,Jerez Palo Cortado,2.3126435137431245,Sherry,-0.39845430408041677,0.0
Pago de Vallegarcia,Vallegarcia Viognier,2019,-0.6512694404301334,-0.4686146826487941,Espana,Castilla,-0.9459800041548823,Unknown,-0.03930593715299942,0.0
Valtravieso,Finca la Atalaya Reserva,2017,-0.6512694404301334,-0.4686146826487941,Espana,Ribera del Duero,-0.8428590067530466,Ribera Del Duero Red,1.3972875305566685,0.0
Bodegas Amaren,Tempranillo Reserva,2002,-0.6512694404301334,-0.47609266187811383,Espana,Rioja,-0.7500501090913946,Rioja Red,-0.39845430408041677,0.0
Vinas del Vero,Blecua Somontano,2011,-0.6512694404301334,-0.47609266187811383,Espana,Somontano,0.19660064705745692,Red,-0.39845430408041677,0.0
Clos Mogador,Priorat,2000,-0.6512694404301334,-0.4798316514927737,Espana,Priorato,0.734892253495039,Priorat Red,-0.39845430408041677,0.0
Contino,Rioja Graciano,2017,-0.6512694404301334,-0.4798316514927737,Espana,Rioja,-0.03026554722658168,Rioja Red,-0.39845430408041677,0.0
Costers del Priorat,Clos Cypres Vinyes Velles (Old Vines),2015,-0.6512694404301334,-0.4798316514927737,Espana,Priorato,-0.31694192000368476,Priorat Red,-0.39845430408041677,0.0
Eulogio Pomares,Castineiro Albarino,2017,-0.6512694404301334,-0.4798316514927737,Espana,Rias Baixas,-0.693333560520385,Albarino,-2.194196138717502,0.0
Bodegas Urium,Amontillado V.O.R.S,N.V.,-0.6512694404301334,-0.48357064110743353,Espana,Jerez Amontillado,-0.2963177205233177,Sherry,-0.39845430408041677,0.0
Bodega Otazu,Altar,2008,-0.6512694404301334,-0.48730963072209343,Espana,Navarra,-0.66384095526346,Red,-0.39845430408041677,0.0
Perez Barquero,Gran Barquero Palo Cortado Solera 25 Anos,N.V.,-0.6512694404301334,-0.4910486203367533,Espana,Montilla-Moriles,-0.6077431326768613,Unknown,0.31984242977441796,0.0
Bodega Elias Mora,Toro Gran Elias Mora,2014,-0.6512694404301334,-0.4910486203367533,Espana,Toro,-0.6366170119493754,Toro Red,1.3972875305566685,0.0
Dominio de Es,Vinas Viejas de Soria Ribera Del Duero,2015,-0.6512694404301334,-0.4910486203367533,Espana,Ribera del Duero,0.5748484655273899,Ribera Del Duero Red,1.3972875305566685,0.0
Arinzano,Gran Vino Blanco,2004,-0.6512694404301334,-0.4910486203367533,Espana,Arinzano,-0.23547633205623456,Chardonnay,-0.39845430408041677,0.0
Oller del Mas,Arnau Oller Seleccio de la Familia,2016,-0.6512694404301334,-0.4910486203367533,Espana,Pla de Bages,-0.6438354817675038,Red,-0.39845430408041677,0.0
Bodegas Roda,Roda Reserva Rioja,2018,-0.6512694404301334,-0.4910486203367533,Espana,Rioja,-0.8220285652778757,Rioja Red,-0.39845430408041677,0.0
Finca Villacreces,Nebro Ribera del Duero,2009,-0.6512694404301334,-0.49478760995141313,Espana,Ribera del Duero,1.476332224814237,Ribera Del Duero Red,1.3972875305566685,0.0
Pujanza,Rioja Norte,2011,-0.6512694404301334,-0.49852659956607304,Espana,Rioja,-0.3602527389124558,Rioja Red,-0.39845430408041677,0.0
Cims de Porrera,Classic,2011,-0.6512694404301334,-0.5134825580247125,Espana,Priorato,-0.5126655730723689,Priorat Red,-0.39845430408041677,0.0
Cims de Porrera,Classic,1997,-0.6512694404301334,-0.5134825580247125,Espana,Priorato,1.1463450331283633,Priorat Red,-0.39845430408041677,0.0
Descendientes de J. Palacios,Las Lamas Bierzo (Corullon),2016,-0.6512694404301334,-0.5209605372540322,Espana,Bierzo,0.636927305963295,Mencia,-2.194196138717502,0.0
Alta Alella,Orbus,2016,-0.6512694404301334,-0.5209605372540322,Espana,Alella,-0.8129539175065142,Syrah,-0.39845430408041677,0.0
Losada,La Bienquerida,2015,-0.6512694404301334,-0.5209605372540322,Espana,Bierzo,-0.5662884917213235,Mencia,-2.194196138717502,0.0
Terroir Al Limit Soc. Lda,Les Manyes,2014,-0.6512694404301334,-0.5246995268686921,Espana,Priorato,1.9492451188990556,Priorat Red,-0.39845430408041677,0.0
Alvaro Palacios,Finca Dofi,2003,-0.6512694404301334,-0.5246995268686921,Espana,Priorato,0.5410247783795877,Priorat Red,-0.39845430408041677,0.0
Bodegas Clunia,Malbec,2018,-0.6512694404301334,-0.5246995268686921,Espana,Castilla y Leon,-0.8139851274805326,Red,-0.39845430408041677,0.0
Losada,Altos de Losada,2019,-0.6512694404301334,-0.5321775060980118,Espana,Bierzo,-0.9490736340769373,Mencia,-2.194196138717502,0.0
Arinzano,Gran Vino Blanco,2016,-0.6512694404301334,-0.5396554853273315,Espana,Arinzano,0.018201321552281106,Chardonnay,-0.39845430408041677,0.0
Campillo,Reserva Especial Rioja,2010,-0.6512694404301334,-0.5396554853273315,Espana,Rioja,-0.8335781169868813,Rioja Red,-0.39845430408041677,0.0
Allende,Aurus,2004,-0.6512694404301334,-0.5433944749419914,Espana,Rioja,1.7382595582149,Rioja Red,-0.39845430408041677,0.0
Quinta Sardonia,QS,2017,-0.6512694404301334,-0.5471334645566513,Espana,Castilla y Leon,-0.5543264560227105,Red,-0.39845430408041677,0.0
Ferrer Bobet,Priorat Vinyes Velles,2018,-0.6512694404301334,-0.5433944749419914,Espana,Priorato,-0.62733612218321,Priorat Red,-0.39845430408041677,0.0
Luis Canas,Hiru 3 Rioja Racimos,2005,-0.6512694404301334,-0.554611443785971,Espana,Rioja,1.1061278441416473,Rioja Red,-0.39845430408041677,0.0
Ca l'Apotecari,Triaca,2013,-0.6512694404301334,-0.558350433400631,Espana,Priorato,-0.6077431326768613,Priorat Red,-0.39845430408041677,0.0
Muga,Prado Enea Gran Reserva,1982,-0.6512694404301334,-0.558350433400631,Espana,Rioja,1.7661022275133955,Rioja Red,-0.39845430408041677,0.0
Osborne,Amontillado 51-1a 30 Years VORS Sherry,N.V.,-0.6512694404301334,-0.5620894230152907,Espana,Jerez-Xeres-Sherry,0.008920431786115839,Sherry,-0.39845430408041677,0.0
Finca Torremilanos,Cyclo,2018,-0.6512694404301334,-0.5620894230152907,Espana,Ribera del Duero,-0.6025870828067695,Ribera Del Duero Red,1.3972875305566685,0.0
Pinea,Tinto,2017,-0.6512694404301334,-0.5620894230152907,Espana,Ribera del Duero,1.6629812301115598,Ribera Del Duero Red,1.3972875305566685,0.0
Josep Grau Viticultor,Maimo Garnatxa,2018,-0.6512694404301334,-0.5658284126299507,Espana,Montsant,-0.7727367285197984,Grenache,1.3972875305566685,0.0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2017,-0.6512694404301334,-0.5658284126299507,Espana,Rioja,-0.4427495368339243,Rioja White,-2.194196138717502,0.0
La Rioja Alta,Gran Reserva 890,1989,-0.6512694404301334,-0.5658284126299507,Espana,Rioja,3.113687421560584,Rioja Red,-0.39845430408041677,0.0
Fos,Fos Baranda,2017,-0.6512694404301334,-0.5695674022446106,Espana,Rioja,-0.710864130078697,Rioja Red,1.0381391636292512,0.0
Hacienda Grimon,Finca la Oracion,2017,-0.6512694404301334,-0.5658284126299507,Espana,Rioja,-0.9057628151681664,Rioja Red,-0.39845430408041677,0.0
Pedralonga,Albarino Pedralonga,2019,-0.6512694404301334,-0.5733063918592703,Espana,Rias Baixas,-1.0035215207051065,Albarino,0.31984242977441796,0.0
Clos Mogador,Com Tu,2018,-0.6512694404301334,-0.5770453814739303,Espana,Montsant,-0.6067119227028429,Grenache,0.6789907967018337,0.0
Can Rafols dels Caus,El Rocallis,2015,-0.6512694404301334,-0.58452336070325,Espana,Cataluna,0.4874018597306333,Unknown,0.31984242977441796,0.0
Conreria d'Scala Dei,Iugiter,2015,-0.6512694404301334,-0.58452336070325,Espana,Priorato,-0.8016106077923124,Priorat Red,-0.39845430408041677,0.0
Mas Doix,Doix,2016,-0.6512694404301334,-0.58452336070325,Espana,Priorato,0.3203458439396597,Priorat Red,0.6789907967018337,0.0
Raul Perez,Ultreia Valtuille Mencia,2019,-0.6512694404301334,-0.58452336070325,Espana,Bierzo,-0.38087693839282294,Mencia,-0.03930593715299942,0.0
Dominio del Bendito,La Chispa Negra,2011,-0.6512694404301334,-0.5882623503179099,Espana,Toro,-0.832546907012863,Unknown,-0.39845430408041677,0.0
Jose Pariente,Sauvignon Blanc,2021,-0.6512694404301334,-0.58452336070325,Espana,Rueda,-1.1439723191664068,Sauvignon Blanc,-0.03930593715299942,0.0
Dominio del Aguila,Reserva,2010,-0.6512694404301334,-0.5882623503179099,Espana,Ribera del Duero,0.013045271682189323,Ribera Del Duero Red,-0.39845430408041677,0.0
Terra Remota,Clos Adrien,2013,-0.6512694404301334,-0.5882623503179099,Espana,Emporda,-0.35819031896441905,Red,-0.03930593715299942,0.0
De Moya,Sofia,2017,-0.6512694404301334,-0.5882623503179099,Espana,Valencia,-0.904731605194148,Red,-0.39845430408041677,0.0
